company_ticker,event_date
HOG,7/26/2013
HOG,10/23/2013
HOG,1/31/2014
HOG,4/23/2014
HOG,7/23/2014
HOG,10/22/2014
HOG,1/30/2015
HOG,4/22/2015
HOG,7/22/2015
HOG,10/21/2015
HOG,1/29/2016
HOG,4/20/2016
HOG,7/29/2016
HOG,10/19/2016
HOG,2/01/2017
HOG,7/19/2017
HOG,10/18/2017
HOG,4/25/2018
HOG,1/30/2019
HOG,4/24/2019
HOG,7/24/2019
HOG,10/23/2019
HOG,4/29/2020
HON,7/19/2012
HON,4/20/2018
HON,7/19/2019
HON,10/18/2019
HP,1/29/2010
HP,4/30/2010
HP,7/30/2010
HP,11/19/2010
HP,1/28/2011
HP,4/29/2011
HP,11/18/2011
HP,2/01/2012
HP,4/27/2012
HP,11/16/2012
HP,2/01/2013
HP,4/26/2013
HP,11/15/2013
HP,1/31/2014
HP,4/25/2014
HP,8/01/2014
HP,11/14/2014
HP,1/30/2015
HP,4/24/2015
HP,7/31/2015
HP,11/13/2015
HP,1/29/2016
HP,5/03/2016
HP,7/29/2016
HP,11/18/2016
HP,1/27/2017
HP,4/28/2017
HP,7/28/2017
HP,11/17/2017
HP,4/27/2018
HP,1/31/2019
HP,4/26/2019
HP,7/26/2019
HP,2/05/2020
HPE,5/25/2016
HPE,9/08/2016
HPE,11/23/2016
HPE,2/24/2017
HPE,6/01/2017
HPE,9/06/2017
HPE,11/22/2017
HPE,2/22/2019
HPE,5/24/2019
HPE,8/28/2019
HPE,11/26/2019
HPE,3/04/2020
HPE,5/22/2020
HPE,8/26/2020
HPQ,2/18/2010
HPQ,5/19/2010
HPQ,8/20/2010
HPQ,11/23/2010
HPQ,2/23/2011
HPQ,5/18/2011
HPQ,8/19/2011
HPQ,11/22/2011
HPQ,2/23/2012
HPQ,5/24/2012
HPQ,8/23/2012
HPQ,11/21/2012
HPQ,2/22/2013
HPQ,5/23/2013
HPQ,8/22/2013
HPQ,11/27/2013
HPQ,2/21/2014
HPQ,5/23/2014
HPQ,8/21/2014
HPQ,11/26/2014
HPQ,2/25/2015
HPQ,5/22/2015
HPQ,8/21/2015
HPQ,11/25/2015
HRB,8/29/2019
HRL,2/19/2010
HRL,5/20/2010
HRL,11/24/2010
HRL,5/26/2011
HRL,8/26/2011
HRL,11/23/2011
HRL,2/24/2012
HRL,5/24/2012
HRL,8/24/2012
HRL,11/21/2012
HRL,2/22/2013
HRL,5/24/2013
HRL,8/23/2013
HRL,11/27/2013
HRL,2/21/2014
HRL,5/22/2014
HRL,8/22/2014
HRL,11/26/2014
HRL,2/20/2015
HRL,5/21/2015
HRL,8/20/2015
HRL,11/25/2015
HRL,5/19/2016
HRL,8/19/2016
HRL,11/23/2016
HRL,2/24/2017
HRL,5/26/2017
HRL,8/25/2017
HRL,11/22/2017
HRL,2/22/2019
HRL,5/24/2019
HRL,8/23/2019
HRL,11/27/2019
HRL,2/21/2020
HRL,5/22/2020
HRL,8/26/2020
HST,2/18/2010
HST,4/29/2010
HST,7/22/2010
HST,10/14/2010
HST,2/16/2011
HWM,11/10/2020
IBM,10/20/2020
IEX,2/05/2010
IEX,4/20/2010
IEX,7/21/2010
IEX,10/20/2010
IEX,2/04/2011
IEX,7/22/2011
IEX,10/21/2011
IEX,2/08/2012
IEX,4/25/2012
IEX,7/25/2012
IEX,10/24/2012
IEX,2/06/2013
IEX,4/24/2013
IEX,7/24/2013
IEX,10/23/2013
IEX,1/31/2014
IEX,4/24/2014
IEX,7/24/2014
IEX,10/22/2014
IEX,1/30/2015
IEX,4/22/2015
IEX,7/24/2015
IEX,10/21/2015
IEX,4/20/2016
IEX,7/20/2016
IEX,10/19/2016
IEX,2/01/2017
IEX,4/21/2017
IEX,7/27/2017
IEX,10/18/2017
IEX,1/31/2019
IEX,10/31/2019
IEX,1/31/2020
IEX,10/29/2020
IFF,2/10/2010
IFF,5/07/2010
IFF,8/06/2010
IFF,11/05/2010
IFF,2/11/2011
IFF,5/11/2011
IFF,8/10/2011
IFF,11/09/2011
IFF,2/10/2012
IFF,5/09/2012
IFF,8/09/2012
IFF,11/07/2012
IFF,2/08/2013
IFF,5/08/2013
IFF,8/07/2013
IFF,11/06/2013
IFF,2/14/2014
IFF,5/07/2014
IFF,8/06/2014
IFF,11/05/2014
IFF,2/13/2015
IFF,5/13/2015
IFF,8/12/2015
IFF,11/11/2015
IFF,2/12/2016
IFF,5/11/2016
IFF,8/10/2016
IFF,11/09/2016
IFF,2/17/2017
IFF,5/10/2017
IFF,8/10/2017
IFF,11/08/2017
IFF,2/15/2019
IFF,5/08/2019
IFF,8/07/2019
IFF,11/06/2019
IFF,2/14/2020
IFF,5/13/2020
IFF,8/12/2020
IFF,11/11/2020
IMS,5/02/2014
IMS,7/25/2014
IMS,2/04/2015
IMS,10/30/2015
IP,2/04/2010
IP,4/30/2010
IP,7/29/2010
IP,10/28/2010
IP,2/04/2011
IP,4/29/2011
IP,7/29/2011
IP,10/28/2011
IP,2/03/2012
IP,7/27/2012
IP,10/26/2012
IP,1/30/2013
IP,5/03/2013
IP,7/26/2013
IP,10/25/2013
IP,2/05/2014
IP,5/01/2014
IP,7/30/2014
IP,11/05/2014
IP,1/29/2015
IP,4/30/2015
IP,7/30/2015
IP,10/29/2015
IP,2/04/2016
IP,4/28/2016
IP,7/29/2016
IP,10/28/2016
IP,2/03/2017
IP,4/28/2017
IP,7/28/2017
IP,10/26/2017
IP,4/27/2018
IP,2/01/2019
IP,4/26/2019
IP,7/26/2019
IP,11/01/2019
IP,7/31/2020
IP,10/30/2020
IPG,4/30/2010
IPG,7/30/2010
IPG,4/29/2011
IPG,7/29/2011
IPG,4/27/2012
IPG,7/27/2012
IPG,4/23/2014
IPG,10/23/2014
IPG,7/23/2015
IPG,10/22/2015
IPG,7/22/2016
IPG,7/26/2017
IPG,10/25/2017
IPG,2/14/2019
IPG,7/24/2019
IPG,10/23/2019
IPG,2/13/2020
IPG,4/23/2020
IPG,7/30/2020
IPG,10/22/2020
IQV,2/15/2019
IQV,5/02/2019
IQV,7/25/2019
IQV,10/31/2019
IQV,2/13/2020
IQV,4/29/2020
IQV,7/23/2020
IQV,10/21/2020
IR,8/04/2017
IR,10/27/2017
IR,2/20/2019
IR,5/01/2019
IR,8/02/2019
IR,10/30/2019
IR,2/19/2020
IR,5/13/2020
IR,8/05/2020
IR,11/04/2020
IRM,2/26/2010
IRM,4/30/2010
IRM,7/30/2010
IRM,10/29/2010
IRM,2/25/2011
IRM,4/29/2011
IRM,7/29/2011
IRM,10/28/2011
IRM,2/24/2012
IRM,4/27/2012
IRM,7/27/2012
IRM,11/01/2012
IRM,3/01/2013
IRM,5/02/2013
IRM,8/02/2013
IRM,11/01/2013
IRM,5/02/2014
IRM,8/01/2014
IRM,10/31/2014
IRM,8/05/2016
IRM,11/02/2016
IRM,2/24/2017
IRM,10/25/2017
IRM,4/27/2018
IRM,2/15/2019
IRM,4/26/2019
IRM,8/02/2019
IRM,11/01/2019
IRM,2/14/2020
IRM,5/08/2020
IRM,8/07/2020
IRM,11/06/2020
IT,2/10/2010
IT,5/06/2010
IT,8/11/2010
IT,11/05/2010
IT,2/09/2011
IT,5/06/2011
IT,8/03/2011
IT,11/02/2011
IT,2/08/2012
IT,5/04/2012
IT,2/08/2013
IT,5/03/2013
IT,11/08/2013
IT,2/07/2014
IT,5/02/2014
IT,8/06/2014
IT,11/07/2014
IT,11/04/2016
IT,2/03/2017
IT,5/05/2017
IT,8/09/2017
IT,11/03/2017
IT,2/06/2019
IT,5/08/2019
IT,7/31/2019
IT,11/01/2019
IT,2/05/2020
IT,5/08/2020
IT,8/05/2020
IT,11/04/2020
ITW,1/28/2010
ITW,4/21/2010
ITW,7/21/2010
ITW,10/20/2010
ITW,2/01/2011
ITW,4/27/2011
ITW,7/27/2011
ITW,10/26/2011
ITW,2/01/2012
ITW,4/25/2012
ITW,7/25/2012
ITW,10/24/2012
ITW,1/30/2013
ITW,4/24/2013
ITW,7/24/2013
ITW,10/23/2013
ITW,1/29/2014
ITW,4/23/2014
ITW,7/30/2014
ITW,10/22/2014
ITW,1/28/2015
ITW,4/22/2015
ITW,7/23/2015
ITW,10/22/2015
ITW,1/28/2016
ITW,4/21/2016
ITW,7/21/2016
ITW,10/21/2016
ITW,1/26/2017
ITW,4/25/2017
ITW,7/25/2017
ITW,10/24/2017
ITW,4/27/2018
ITW,4/26/2019
ITW,5/06/2020
J,8/04/2020
JNJ,10/14/2020
JNPR,1/29/2010
JNPR,4/21/2010
JNPR,7/21/2010
JNPR,10/20/2010
JNPR,1/26/2011
JNPR,4/20/2011
JNPR,7/27/2011
JNPR,10/19/2011
JNPR,1/27/2012
JNPR,4/25/2012
JNPR,7/25/2012
JNPR,10/24/2012
JNPR,1/25/2013
JNPR,4/24/2013
JNPR,7/24/2013
JNPR,10/23/2013
JNPR,1/24/2014
JNPR,4/23/2014
JNPR,7/23/2014
JNPR,10/24/2014
JNPR,1/28/2015
JNPR,4/24/2015
JNPR,7/24/2015
JNPR,10/23/2015
JNPR,1/28/2016
JNPR,4/29/2016
JNPR,7/27/2016
JNPR,10/26/2016
JNPR,1/27/2017
JNPR,4/26/2017
JNPR,7/26/2017
JNPR,1/30/2019
JNPR,4/26/2019
JNPR,7/26/2019
JNPR,10/25/2019
JNPR,1/28/2020
JNPR,4/29/2020
JNPR,7/29/2020
JNPR,10/28/2020
JWN,2/23/2010
JWN,5/14/2010
JWN,8/13/2010
JWN,11/16/2010
JWN,2/18/2011
JWN,5/13/2011
JWN,8/12/2011
JWN,11/11/2011
JWN,2/17/2012
JWN,5/11/2012
JWN,8/10/2012
JWN,11/09/2012
JWN,2/22/2013
JWN,5/17/2013
JWN,8/16/2013
JWN,11/15/2013
JWN,2/21/2014
JWN,5/16/2014
JWN,8/15/2014
JWN,11/14/2014
JWN,2/20/2015
JWN,5/15/2015
JWN,8/14/2015
JWN,11/13/2015
JWN,2/19/2016
JWN,5/13/2016
JWN,8/12/2016
JWN,11/11/2016
JWN,2/24/2017
JWN,5/12/2017
JWN,11/10/2017
JWN,3/01/2019
JWN,5/22/2019
JWN,8/22/2019
JWN,11/22/2019
JWN,3/04/2020
JWN,5/29/2020
K,2/05/2010
K,4/30/2010
K,7/30/2010
K,11/03/2010
K,2/04/2011
K,5/05/2011
K,7/29/2011
K,11/04/2011
K,2/03/2012
K,4/27/2012
K,8/03/2012
K,11/02/2012
K,2/06/2013
K,5/03/2013
K,8/02/2013
K,11/05/2013
K,2/07/2014
K,5/02/2014
K,8/01/2014
K,10/31/2014
K,2/13/2015
K,5/06/2015
K,8/05/2015
K,11/04/2015
K,2/12/2016
K,5/06/2016
K,8/05/2016
K,11/02/2016
K,2/10/2017
K,5/05/2017
K,8/04/2017
K,11/01/2017
K,2/08/2019
K,5/03/2019
K,8/02/2019
K,10/30/2019
K,2/07/2020
K,5/01/2020
K,7/31/2020
K,10/30/2020
KEYS,5/20/2015
KEYS,8/20/2015
KEYS,11/20/2015
KEYS,2/19/2016
KEYS,5/20/2016
KEYS,8/18/2016
KEYS,11/18/2016
KEYS,2/17/2017
KEYS,6/07/2017
KEYS,8/31/2017
KEYS,12/07/2017
KEYS,2/22/2019
KEYS,5/30/2019
KEYS,8/22/2019
KEYS,11/27/2019
KEYS,5/27/2020
KEYS,8/21/2020
KMB,10/23/2020
KMX,9/23/2010
KMX,12/22/2010
KMX,4/01/2011
KMX,9/23/2011
KMX,12/22/2011
KMX,9/21/2012
KMX,12/21/2012
KMX,4/11/2013
KMX,9/25/2013
KMX,9/24/2014
KMX,9/23/2015
KMX,4/08/2016
KMX,9/22/2016
KMX,12/21/2016
KMX,4/07/2017
KMX,12/22/2017
KMX,4/05/2018
KMX,9/25/2019
KMX,4/03/2020
KMX,9/25/2020
KO,2/10/2010
KO,4/21/2010
KO,7/22/2010
KO,10/20/2010
KO,2/10/2011
KO,4/27/2011
KO,7/20/2011
KO,10/19/2011
KO,2/08/2012
KO,4/18/2012
KO,7/18/2012
KO,10/17/2012
KO,2/13/2013
KO,4/17/2013
KO,7/17/2013
KO,10/16/2013
KO,2/19/2014
KO,4/16/2014
KO,7/23/2014
KO,10/22/2014
KO,2/11/2015
KO,4/23/2015
KO,7/23/2015
KO,10/22/2015
KO,2/10/2016
KO,4/21/2016
KO,7/28/2016
KO,10/27/2016
KO,2/10/2017
KO,4/26/2017
KO,7/27/2017
KO,10/26/2017
KO,4/25/2018
KO,2/15/2019
KO,4/24/2019
KO,7/24/2019
KO,1/31/2020
KO,4/21/2020
KO,7/22/2020
KO,10/23/2020
KSS,2/26/2010
KSS,5/14/2010
KSS,8/13/2010
KSS,11/12/2010
KSS,2/25/2011
KSS,5/13/2011
KSS,8/12/2011
KSS,11/11/2011
KSS,2/24/2012
KSS,5/11/2012
KSS,8/10/2012
KSS,11/09/2012
KSS,3/01/2013
KSS,5/17/2013
KSS,8/16/2013
KSS,11/15/2013
KSS,2/28/2014
KSS,5/16/2014
KSS,8/15/2014
KSS,11/14/2014
KSS,2/27/2015
KSS,5/15/2015
KSS,8/14/2015
KSS,11/13/2015
KSS,2/26/2016
KSS,5/13/2016
KSS,8/12/2016
KSS,11/11/2016
KSS,2/24/2017
KSS,5/12/2017
KSS,8/11/2017
KSS,11/10/2017
KSS,3/06/2019
KSS,5/22/2019
KSS,8/21/2019
KSS,11/20/2019
KSS,3/04/2020
KSS,5/20/2020
KSS,8/19/2020
KSU,1/29/2010
KSU,4/28/2010
KSU,7/28/2010
KSU,10/27/2010
KSU,1/28/2011
KSU,7/22/2011
KSU,1/24/2012
KSU,4/25/2012
KSU,7/18/2012
KSU,1/23/2013
KSU,4/17/2014
KSU,4/22/2015
KSU,4/20/2016
KSU,7/20/2016
KSU,10/19/2016
KSU,4/18/2019
LCC,7/22/2010
LCC,10/21/2010
LCC,4/27/2011
LCC,7/22/2011
LCC,10/28/2011
LCC,1/26/2012
LCC,4/26/2012
LCC,7/26/2012
LCC,10/25/2012
LDOS,3/28/2014
LDOS,5/13/2015
LDOS,8/06/2015
LDOS,10/30/2015
LDOS,2/19/2016
LDOS,4/28/2016
LDOS,7/29/2016
LDOS,11/04/2016
LDOS,2/24/2017
LDOS,5/05/2017
LDOS,8/04/2017
LDOS,11/03/2017
LDOS,2/20/2019
LDOS,5/01/2019
LDOS,7/31/2019
LDOS,10/30/2019
LDOS,2/19/2020
LDOS,5/06/2020
LDOS,8/05/2020
LDOS,11/03/2020
LEN,1/08/2010
LEN,6/25/2010
LEN,9/21/2010
LEN,1/12/2011
LEN,6/24/2011
LEN,9/20/2011
LEN,1/12/2012
LEN,6/28/2012
LEN,9/25/2012
LEN,1/16/2013
LEN,6/26/2013
LEN,9/25/2013
LEN,12/19/2013
LEN,3/21/2014
LEN,6/27/2014
LEN,9/18/2014
LEN,1/16/2015
LEN,6/25/2015
LEN,9/22/2015
LEN,3/30/2016
LEN,6/22/2016
LEN,9/21/2016
LEN,12/20/2016
LEN,3/22/2017
LEN,6/21/2017
LEN,10/04/2017
LEN,4/05/2018
LEN,1/10/2019
LEN,6/26/2019
LEN,10/03/2019
LEN,1/09/2020
LEN,6/17/2020
LEN,9/16/2020
LH,2/12/2010
LH,4/22/2010
LH,7/23/2010
LH,10/22/2010
LH,2/11/2011
LH,7/22/2011
LH,10/21/2011
LH,4/20/2012
LH,7/20/2012
LH,10/19/2012
LH,4/29/2014
LH,10/29/2014
LH,4/28/2015
LH,7/29/2015
LH,10/27/2015
LH,2/19/2016
LH,4/26/2016
LH,7/28/2016
LH,10/27/2016
LH,2/17/2017
LH,4/26/2017
LH,7/27/2017
LH,10/26/2017
LH,4/26/2018
LH,2/08/2019
LH,5/01/2019
LH,7/26/2019
LH,10/25/2019
LH,2/14/2020
LH,4/30/2020
LH,7/29/2020
LH,10/28/2020
LHX,2/05/2020
LHX,5/06/2020
LMT,1/29/2010
LMT,4/22/2010
LMT,7/28/2010
LMT,10/20/2010
LMT,1/28/2011
LMT,4/27/2011
LMT,7/27/2011
LMT,10/27/2011
LMT,1/27/2012
LMT,4/27/2012
LMT,7/25/2012
LMT,10/25/2012
LMT,1/25/2013
LMT,4/24/2013
LMT,7/24/2013
LMT,10/23/2013
LMT,1/24/2014
LMT,4/23/2014
LMT,7/23/2014
LMT,10/22/2014
LMT,1/28/2015
LMT,4/22/2015
LMT,7/21/2015
LMT,10/21/2015
LMT,1/27/2016
LMT,4/27/2016
LMT,7/20/2016
LMT,10/26/2016
LMT,1/25/2017
LMT,4/26/2017
LMT,4/25/2018
LMT,1/30/2019
LMT,4/24/2019
LMT,7/24/2019
LMT,10/23/2019
LMT,1/29/2020
LMT,4/22/2020
LMT,7/22/2020
LMT,10/21/2020
LUV,10/19/2012
LUV,10/23/2020
LVS,2/18/2010
LVS,5/07/2010
LVS,7/29/2010
LVS,10/28/2010
LVS,2/04/2011
LVS,5/04/2011
LVS,7/27/2011
LVS,10/28/2011
LVS,2/02/2012
LVS,4/26/2012
LVS,7/26/2012
LVS,11/02/2012
LVS,1/31/2013
LVS,5/02/2013
LVS,7/25/2013
LVS,10/18/2013
LVS,1/30/2014
LVS,4/25/2014
LVS,7/17/2014
LVS,10/16/2014
LVS,1/29/2015
LVS,4/23/2015
LVS,7/23/2015
LVS,10/22/2015
LVS,1/28/2016
LVS,4/21/2016
LVS,7/26/2016
LVS,11/04/2016
LVS,1/26/2017
LVS,4/27/2017
LVS,7/27/2017
LVS,10/26/2017
LVS,4/26/2018
LVS,1/24/2019
LVS,4/18/2019
LVS,7/25/2019
LVS,10/24/2019
LVS,1/30/2020
LVS,4/23/2020
LVS,7/23/2020
LVS,10/22/2020
LW,7/24/2019
LW,10/03/2019
LW,4/02/2020
LW,7/29/2020
LW,10/08/2020
LYV,2/26/2010
LYV,5/11/2010
LYV,8/06/2010
LYV,11/05/2010
LYV,3/01/2011
LYV,5/06/2011
LYV,8/09/2011
LYV,11/04/2011
LYV,2/24/2012
LYV,5/10/2012
LYV,8/08/2012
LYV,11/06/2012
LYV,2/27/2013
LYV,8/07/2013
LYV,11/06/2013
LYV,2/25/2014
LYV,5/07/2014
LYV,8/01/2014
LYV,10/31/2014
LYV,2/27/2015
LYV,5/01/2015
LYV,8/11/2015
LYV,10/30/2015
LYV,2/26/2016
LYV,5/04/2016
LYV,7/29/2016
LYV,11/08/2016
LYV,2/24/2017
LYV,5/05/2017
LYV,8/10/2017
LYV,11/03/2017
LYV,3/01/2019
LYV,5/03/2019
LYV,7/26/2019
LYV,11/01/2019
LYV,2/28/2020
LYV,5/08/2020
M,2/24/2010
M,5/13/2010
M,8/12/2010
M,11/11/2010
M,2/23/2011
M,5/12/2011
M,8/11/2011
M,11/10/2011
M,2/22/2012
M,5/10/2012
M,8/09/2012
M,11/08/2012
M,2/27/2013
M,5/16/2013
M,8/15/2013
M,11/14/2013
M,2/26/2014
M,5/15/2014
M,8/14/2014
M,11/13/2014
M,2/25/2015
M,5/14/2015
M,8/13/2015
M,11/12/2015
M,2/24/2016
M,5/12/2016
M,8/12/2016
M,11/11/2016
M,2/22/2017
M,5/12/2017
M,11/10/2017
M,2/27/2019
M,5/16/2019
M,8/15/2019
M,11/22/2019
M,2/26/2020
MA,2/05/2010
MA,5/05/2010
MA,8/04/2010
MA,11/03/2010
MA,2/04/2011
MA,5/04/2011
MA,8/04/2011
MA,11/03/2011
MA,2/03/2012
MA,5/03/2012
MA,8/02/2012
MA,11/01/2012
MA,2/01/2013
MA,5/02/2013
MA,8/01/2013
MA,11/01/2013
MA,5/02/2014
MA,8/01/2014
MA,10/31/2014
MA,4/30/2015
MA,7/30/2015
MA,10/30/2015
MA,4/29/2016
MA,7/29/2016
MA,2/01/2017
MA,5/03/2017
MA,7/28/2017
MA,11/01/2017
MA,2/01/2019
MA,5/01/2019
MA,7/31/2019
MA,10/30/2019
MA,1/30/2020
MA,4/30/2020
MA,7/31/2020
MA,10/29/2020
MAR,2/12/2010
MAR,4/23/2010
MAR,7/16/2010
MAR,10/08/2010
MAR,2/16/2011
MAR,7/15/2011
MAR,7/29/2016
MAR,11/09/2016
MAR,2/17/2017
MAR,5/10/2017
MAR,8/08/2017
MAR,11/09/2017
MAR,8/07/2019
MAR,11/06/2019
MAR,8/11/2020
MAS,7/31/2020
MAS,10/29/2020
MCK,1/27/2010
MCK,5/04/2010
MCK,7/30/2010
MCK,10/27/2010
MCK,1/28/2011
MCK,5/04/2011
MCK,7/29/2011
MCK,10/26/2011
MCK,1/27/2012
MCK,5/01/2012
MCK,7/27/2012
MCK,10/26/2012
MCK,2/01/2013
MCK,5/08/2013
MCK,7/26/2013
MCK,10/25/2013
MCK,1/31/2014
MCK,5/13/2014
MCK,8/01/2014
MCK,10/29/2014
MCK,2/06/2015
MCK,5/13/2015
MCK,7/30/2015
MCK,10/30/2015
MCK,1/28/2016
MCK,5/05/2016
MCK,7/28/2016
MCK,10/28/2016
MCK,1/26/2017
MCK,5/19/2017
MCK,7/28/2017
MCK,10/27/2017
MCK,2/01/2019
MCK,5/09/2019
MCK,8/01/2019
MCK,10/31/2019
MCK,2/05/2020
MCK,5/21/2020
MCK,8/04/2020
MCO,2/09/2012
MCO,4/27/2012
MCO,7/27/2012
MCO,7/25/2013
MCO,4/25/2019
MCO,8/01/2019
MCO,10/31/2019
MCO,2/13/2020
MCO,5/01/2020
MCO,7/31/2020
MCO,10/30/2020
MGM,2/19/2010
MGM,5/07/2010
MGM,8/04/2010
MGM,11/04/2010
MGM,2/15/2011
MGM,8/09/2011
MGM,11/04/2011
MGM,2/23/2012
MGM,5/04/2012
MGM,8/08/2012
MGM,11/01/2012
MGM,2/21/2013
MGM,5/03/2013
MGM,8/07/2013
MGM,11/01/2013
MGM,2/20/2014
MGM,4/30/2014
MGM,8/06/2014
MGM,10/31/2014
MGM,2/18/2015
MGM,5/05/2015
MGM,8/05/2015
MGM,10/30/2015
MGM,2/19/2016
MGM,5/06/2016
MGM,8/05/2016
MGM,11/08/2016
MGM,2/17/2017
MGM,4/28/2017
MGM,7/28/2017
MGM,11/09/2017
MGM,2/14/2019
MGM,4/30/2019
MGM,7/26/2019
MGM,10/31/2019
MGM,2/13/2020
MGM,5/01/2020
MGM,7/31/2020
MGM,10/30/2020
MHK,2/24/2011
MHK,5/06/2020
MKC,1/29/2010
MKC,6/25/2010
MKC,10/01/2010
MKC,1/27/2011
MKC,7/01/2011
MKC,1/27/2012
MKC,6/28/2012
MKC,9/28/2012
MKC,1/25/2013
MKC,4/03/2013
MKC,9/27/2013
MKC,1/30/2014
MKC,6/27/2014
MKC,10/03/2014
MKC,1/29/2015
MKC,7/01/2015
MKC,10/02/2015
MKC,1/29/2016
MKC,7/01/2016
MKC,1/26/2017
MKC,6/30/2017
MKC,9/29/2017
MKC,1/25/2019
MKC,6/28/2019
MKC,10/02/2019
MKC,1/29/2020
MKC,4/01/2020
MKC,9/30/2020
MLM,2/10/2010
MLM,5/05/2010
MLM,8/04/2010
MLM,11/03/2010
MLM,2/09/2011
MLM,5/04/2011
MLM,8/03/2011
MLM,11/02/2011
MLM,2/08/2012
MLM,5/02/2012
MLM,8/01/2012
MLM,11/07/2012
MLM,2/13/2013
MLM,5/01/2013
MLM,7/31/2013
MLM,11/08/2013
MLM,1/29/2014
MLM,4/30/2014
MLM,7/30/2014
MLM,10/29/2014
MLM,2/11/2015
MLM,5/01/2015
MLM,8/05/2015
MLM,11/04/2015
MLM,2/10/2016
MLM,5/06/2016
MLM,8/03/2016
MLM,11/02/2016
MLM,2/15/2017
MLM,5/03/2017
MLM,8/02/2017
MLM,11/03/2017
MLM,2/13/2019
MLM,5/01/2019
MLM,7/31/2019
MLM,10/30/2019
MLM,2/12/2020
MLM,5/06/2020
MLM,7/29/2020
MLM,10/30/2020
MMM,1/29/2010
MMM,4/28/2010
MMM,7/23/2010
MMM,10/29/2010
MMM,1/26/2011
MMM,4/27/2011
MMM,7/27/2011
MMM,10/26/2011
MMM,1/27/2012
MMM,4/25/2012
MMM,7/27/2012
MMM,10/24/2012
MMM,1/25/2013
MMM,4/26/2013
MMM,7/26/2013
MMM,10/25/2013
MMM,1/31/2014
MMM,4/25/2014
MMM,7/25/2014
MMM,10/24/2014
MMM,1/28/2015
MMM,4/24/2015
MMM,7/24/2015
MMM,10/23/2015
MMM,1/27/2016
MMM,4/27/2016
MMM,7/27/2016
MMM,10/26/2016
MMM,1/25/2017
MMM,4/26/2017
MMM,7/26/2017
MMM,10/25/2017
MMM,4/25/2018
MMM,1/30/2019
MMM,4/26/2019
MMM,7/26/2019
MMM,10/25/2019
MMM,1/29/2020
MMM,4/29/2020
MMM,7/29/2020
MMM,10/28/2020
MO,1/29/2010
MO,4/22/2010
MO,7/22/2010
MO,10/21/2010
MO,1/28/2011
MO,4/21/2011
MO,7/21/2011
MO,10/28/2011
MO,4/27/2012
MO,7/25/2012
MO,10/26/2012
MO,2/01/2013
MO,4/26/2013
MO,7/24/2013
MO,10/25/2013
MO,1/31/2014
MO,4/25/2014
MO,7/23/2014
MO,10/31/2014
MO,4/24/2015
MO,7/30/2015
MO,10/30/2015
MO,1/29/2016
MO,4/29/2016
MO,7/28/2016
MO,10/28/2016
MO,2/02/2017
MO,5/03/2017
MO,7/28/2017
MO,10/27/2017
MO,2/01/2019
MO,4/26/2019
MO,7/31/2019
MO,11/01/2019
MO,1/31/2020
MO,5/01/2020
MO,7/29/2020
MOS,1/07/2010
MOS,10/06/2010
MOS,1/06/2011
